Cycle ID,Cycle time [mS],Origin Addr,Destiny Addr,Distance (m),RX Power (dBm),Active
244,1712,B3,B2,24.69,-99.63,1
244,1712,B3,B4,-999.00,-999.00,0
244,1712,C1,B2,-999.00,-999.00,0
244,1712,B4,B2,-999.00,-999.00,0
245,357,C1,B3,25.76,-100.71,1
245,357,C1,B4,-999.00,-999.00,0
245,357,B3,B2,23.90,-95.54,1
245,357,B3,B4,-999.00,-999.00,0
245,357,C1,B2,-999.00,-999.00,0
245,357,B4,B2,-999.00,-999.00,0
246,248,C1,B3,25.80,-100.31,1
246,248,C1,B4,-999.00,-999.00,0
246,248,B3,B2,23.59,-96.19,1
246,248,B3,B4,-999.00,-999.00,0
246,248,C1,B2,-999.00,-999.00,0
246,248,B4,B2,-999.00,-999.00,0
247,248,C1,B3,25.84,-98.57,1
247,248,C1,B4,-999.00,-999.00,0
247,248,B3,B2,23.28,-92.81,1
247,248,B3,B4,-999.00,-999.00,0
247,248,C1,B2,-999.00,-999.00,0
247,248,B4,B2,-999.00,-999.00,0
248,248,C1,B3,25.85,-98.84,1
248,248,C1,B4,-999.00,-999.00,0
248,248,B3,B2,22.85,-100.87,1
248,248,B3,B4,-999.00,-999.00,0
248,248,C1,B2,-999.00,-999.00,0
248,248,B4,B2,-999.00,-999.00,0
249,248,C1,B3,25.79,-99.74,1
249,248,C1,B4,-999.00,-999.00,0
249,248,B3,B2,22.46,-97.17,1
249,248,B3,B4,-999.00,-999.00,0
249,248,C1,B2,-999.00,-999.00,0
249,248,B4,B2,-999.00,-999.00,0
250,248,C1,B3,25.82,-101.59,1
250,248,C1,B4,-999.00,-999.00,0
250,248,B3,B2,22.09,-94.59,1
250,248,B3,B4,-999.00,-999.00,0
250,248,C1,B2,-999.00,-999.00,0
250,248,B4,B2,-999.00,-999.00,0
251,357,C1,B3,25.81,-102.55,1
251,357,C1,B4,-999.00,-999.00,0
251,357,B3,B2,21.68,-94.98,1
251,357,B3,B4,-999.00,-999.00,0
251,357,C1,B2,-999.00,-999.00,0
251,357,B4,B2,-999.00,-999.00,0
252,466,C1,B3,25.81,-97.78,1
252,466,C1,B4,-999.00,-999.00,0
252,466,B3,B2,21.13,-92.17,1
252,466,B3,B4,-999.00,-999.00,0
252,466,C1,B2,-999.00,-999.00,0
252,466,B4,B2,-999.00,-999.00,0
253,248,C1,B3,25.79,-98.88,1
253,248,C1,B4,-999.00,-999.00,0
253,248,B3,B2,20.69,-84.77,1
253,248,B3,B4,-999.00,-999.00,0
253,248,C1,B2,-999.00,-999.00,0
253,248,B4,B2,-999.00,-999.00,0
254,626,C1,B3,25.83,-99.53,1
254,626,C1,B4,-999.00,-999.00,0
254,626,B3,B2,20.02,-81.83,1
254,626,B3,B4,13.50,-91.51,1
254,626,C1,B2,-999.00,-999.00,0
254,626,B4,B2,-999.00,-999.00,0
255,337,C1,B3,25.84,-103.73,1
255,337,C1,B4,-999.00,-999.00,0
255,337,B3,B2,19.65,-88.99,1
255,337,B3,B4,13.50,-92.04,1
255,337,C1,B2,-999.00,-999.00,0
255,337,B4,B2,-999.00,-999.00,0
0,1548,C1,B3,25.85,-103.36,1
0,1548,C1,B4,17.96,-91.69,1
0,1548,B3,B2,-999.00,-999.00,0
0,1548,B3,B4,-999.00,-999.00,0
0,1548,C1,B2,43.48,-89.86,1
0,1548,B4,B2,-999.00,-999.00,0
1,259,C1,B3,25.84,-101.91,1
1,259,C1,B4,17.92,-87.46,1
1,259,B3,B2,-999.00,-999.00,0
1,259,B3,B4,-999.00,-999.00,0
1,259,C1,B2,43.07,-91.09,1
1,259,B4,B2,-999.00,-999.00,0
2,258,C1,B3,25.77,-98.71,1
2,258,C1,B4,17.81,-93.38,1
2,258,B3,B2,-999.00,-999.00,0
2,258,B3,B4,-999.00,-999.00,0
2,258,C1,B2,42.71,-93.24,1
2,258,B4,B2,-999.00,-999.00,0
3,259,C1,B3,25.82,-98.40,1
3,259,C1,B4,17.81,-91.66,1
3,259,B3,B2,-999.00,-999.00,0
3,259,B3,B4,-999.00,-999.00,0
3,259,C1,B2,42.49,-92.29,1
3,259,B4,B2,-999.00,-999.00,0
4,258,C1,B3,25.81,-102.09,1
4,258,C1,B4,17.95,-88.16,1
4,258,B3,B2,-999.00,-999.00,0
4,258,B3,B4,-999.00,-999.00,0
4,258,C1,B2,42.19,-95.15,1
4,258,B4,B2,-999.00,-999.00,0
5,259,C1,B3,25.93,-104.14,1
5,259,C1,B4,17.93,-89.15,1
5,259,B3,B2,-999.00,-999.00,0
5,259,B3,B4,-999.00,-999.00,0
5,259,C1,B2,42.11,-98.78,1
5,259,B4,B2,-999.00,-999.00,0
6,1535,C1,B3,25.79,-103.43,1
6,1535,C1,B4,17.91,-88.74,1
6,1535,B3,B2,-999.00,-999.00,0
6,1535,B3,B4,-999.00,-999.00,0
6,1535,C1,B2,40.42,-99.31,1
6,1535,B4,B2,23.33,-100.18,1
7,800,C1,B3,25.85,-103.47,1
7,800,C1,B4,17.88,-89.01,1
7,800,B3,B2,-999.00,-999.00,0
7,800,B3,B4,-999.00,-999.00,0
7,800,C1,B2,38.61,-93.79,1
7,800,B4,B2,21.85,-92.29,1
8,472,C1,B3,25.82,-105.06,1
8,472,C1,B4,17.93,-86.28,1
8,472,B3,B2,-999.00,-999.00,0
8,472,B3,B4,-999.00,-999.00,0
8,472,C1,B2,38.07,-95.68,1
8,472,B4,B2,21.23,-97.93,1
9,1629,C1,B3,25.84,-103.19,1
9,1629,C1,B4,17.89,-90.44,1
9,1629,B3,B2,-999.00,-999.00,0
9,1629,B3,B4,-999.00,-999.00,0
9,1629,C1,B2,-999.00,-999.00,0
9,1629,B4,B2,-999.00,-999.00,0
10,585,C1,B3,25.88,-103.29,1
10,585,C1,B4,17.87,-90.19,1
10,585,B3,B2,-999.00,-999.00,0
10,585,B3,B4,-999.00,-999.00,0
10,585,C1,B2,34.63,-95.39,1
10,585,B4,B2,-999.00,-999.00,0
11,259,C1,B3,25.85,-100.17,1
11,259,C1,B4,17.83,-96.61,1
11,259,B3,B2,-999.00,-999.00,0
11,259,B3,B4,-999.00,-999.00,0
11,259,C1,B2,34.28,-97.20,1
11,259,B4,B2,-999.00,-999.00,0
12,367,C1,B3,25.80,-100.24,1
12,367,C1,B4,17.78,-95.29,1
12,367,B3,B2,-999.00,-999.00,0
12,367,B3,B4,-999.00,-999.00,0
12,367,C1,B2,34.23,-96.95,1
12,367,B4,B2,-999.00,-999.00,0
13,1193,C1,B3,25.84,-99.42,1
13,1193,C1,B4,17.90,-90.55,1
13,1193,B3,B2,-999.00,-999.00,0
13,1193,B3,B4,-999.00,-999.00,0
13,1193,C1,B2,-999.00,-999.00,0
13,1193,B4,B2,-999.00,-999.00,0
14,306,C1,B3,25.92,-103.97,1
14,306,C1,B4,17.90,-92.47,1
14,306,B3,B2,-999.00,-999.00,0
14,306,B3,B4,-999.00,-999.00,0
14,306,C1,B2,-999.00,-999.00,0
14,306,B4,B2,-999.00,-999.00,0
15,1324,C1,B3,-999.00,-999.00,0
15,1324,C1,B4,17.89,-90.04,1
15,1324,B3,B2,-999.00,-999.00,0
15,1324,B3,B4,-999.00,-999.00,0
15,1324,C1,B2,-999.00,-999.00,0
15,1324,B4,B2,-999.00,-999.00,0
16,964,C1,B3,25.80,-98.40,1
16,964,C1,B4,18.05,-96.10,1
16,964,B3,B2,-999.00,-999.00,0
16,964,B3,B4,-999.00,-999.00,0
16,964,C1,B2,-999.00,-999.00,0
16,964,B4,B2,-999.00,-999.00,0
17,310,C1,B3,25.75,-99.49,1
17,310,C1,B4,17.95,-91.69,1
17,310,B3,B2,-999.00,-999.00,0
17,310,B3,B4,-999.00,-999.00,0
17,310,C1,B2,-999.00,-999.00,0
17,310,B4,B2,-999.00,-999.00,0
18,200,C1,B3,25.77,-103.31,1
18,200,C1,B4,17.88,-91.70,1
18,200,B3,B2,-999.00,-999.00,0
18,200,B3,B4,-999.00,-999.00,0
18,200,C1,B2,-999.00,-999.00,0
18,200,B4,B2,-999.00,-999.00,0
19,201,C1,B3,25.71,-101.91,1
19,201,C1,B4,17.90,-93.33,1
19,201,B3,B2,-999.00,-999.00,0
19,201,B3,B4,-999.00,-999.00,0
19,201,C1,B2,-999.00,-999.00,0
19,201,B4,B2,-999.00,-999.00,0
20,746,C1,B3,25.80,-103.23,1
20,746,C1,B4,17.92,-88.19,1
20,746,B3,B2,-999.00,-999.00,0
20,746,B3,B4,-999.00,-999.00,0
20,746,C1,B2,-999.00,-999.00,0
20,746,B4,B2,-999.00,-999.00,0
21,604,C1,B3,25.82,-98.85,1
21,604,C1,B4,18.34,-96.01,1
21,604,B3,B2,-999.00,-999.00,0
21,604,B3,B4,-999.00,-999.00,0
21,604,C1,B2,-999.00,-999.00,0
21,604,B4,B2,11.01,-91.80,1
22,670,C1,B3,25.79,-102.00,1
22,670,C1,B4,17.92,-91.94,1
22,670,B3,B2,-999.00,-999.00,0
22,670,B3,B4,-999.00,-999.00,0
22,670,C1,B2,-999.00,-999.00,0
22,670,B4,B2,10.00,-90.58,1
23,671,C1,B3,25.78,-100.23,1
23,671,C1,B4,17.73,-95.69,1
23,671,B3,B2,5.59,-89.72,1
23,671,B3,B4,-999.00,-999.00,0
23,671,C1,B2,-999.00,-999.00,0
23,671,B4,B2,8.60,-88.01,1
24,453,C1,B3,25.70,-102.69,1
24,453,C1,B4,17.92,-93.52,1
24,453,B3,B2,5.74,-81.87,1
24,453,B3,B4,-999.00,-999.00,0
24,453,C1,B2,-999.00,-999.00,0
24,453,B4,B2,8.37,-88.75,1
25,562,C1,B3,25.77,-99.10,1
25,562,C1,B4,17.97,-93.88,1
25,562,B3,B2,6.37,-89.28,1
25,562,B3,B4,-999.00,-999.00,0
25,562,C1,B2,-999.00,-999.00,0
25,562,B4,B2,7.17,-78.48,1
26,453,C1,B3,25.80,-102.15,1
26,453,C1,B4,17.90,-89.89,1
26,453,B3,B2,5.75,-74.44,1
26,453,B3,B4,-999.00,-999.00,0
26,453,C1,B2,-999.00,-999.00,0
26,453,B4,B2,6.58,-86.12,1
27,453,C1,B3,25.77,-102.99,1
27,453,C1,B4,18.04,-94.96,1
27,453,B3,B2,6.08,-78.57,1
27,453,B3,B4,-999.00,-999.00,0
27,453,C1,B2,-999.00,-999.00,0
27,453,B4,B2,6.61,-90.87,1
28,562,C1,B3,25.82,-99.59,1
28,562,C1,B4,18.43,-96.43,1
28,562,B3,B2,6.74,-74.67,1
28,562,B3,B4,-999.00,-999.00,0
28,562,C1,B2,-999.00,-999.00,0
28,562,B4,B2,6.07,-86.53,1
29,453,C1,B3,25.77,-99.03,1
29,453,C1,B4,17.93,-93.89,1
29,453,B3,B2,7.96,-88.50,1
29,453,B3,B4,-999.00,-999.00,0
29,453,C1,B2,-999.00,-999.00,0
29,453,B4,B2,4.75,-81.40,1
30,970,C1,B3,25.80,-101.17,1
30,970,C1,B4,17.96,-95.72,1
30,970,B3,B2,-999.00,-999.00,0
30,970,B3,B4,-999.00,-999.00,0
30,970,C1,B2,-999.00,-999.00,0
30,970,B4,B2,3.87,-71.26,1
31,1278,C1,B3,-999.00,-999.00,0
31,1278,C1,B4,17.85,-90.39,1
31,1278,B3,B2,9.82,-100.96,1
31,1278,B3,B4,-999.00,-999.00,0
31,1278,C1,B2,-999.00,-999.00,0
31,1278,B4,B2,3.52,-90.15,1
32,453,C1,B3,25.83,-99.61,1
32,453,C1,B4,17.87,-90.67,1
32,453,B3,B2,9.85,-94.35,1
32,453,B3,B4,-999.00,-999.00,0
32,453,C1,B2,-999.00,-999.00,0
32,453,B4,B2,4.03,-88.28,1
33,453,C1,B3,25.79,-101.61,1
33,453,C1,B4,17.92,-88.03,1
33,453,B3,B2,10.95,-91.20,1
33,453,B3,B4,-999.00,-999.00,0
33,453,C1,B2,-999.00,-999.00,0
33,453,B4,B2,3.94,-88.40,1
34,453,C1,B3,25.84,-101.39,1
34,453,C1,B4,17.92,-89.85,1
34,453,B3,B2,12.07,-98.73,1
34,453,B3,B4,-999.00,-999.00,0
34,453,C1,B2,-999.00,-999.00,0
34,453,B4,B2,3.58,-75.33,1
35,453,C1,B3,25.78,-100.18,1
35,453,C1,B4,17.90,-92.92,1
35,453,B3,B2,12.87,-98.23,1
35,453,B3,B4,-999.00,-999.00,0
35,453,C1,B2,-999.00,-999.00,0
35,453,B4,B2,3.20,-70.98,1
36,949,C1,B3,25.69,-102.28,1
36,949,C1,B4,18.29,-95.79,1
36,949,B3,B2,-999.00,-999.00,0
36,949,B3,B4,-999.00,-999.00,0
36,949,C1,B2,-999.00,-999.00,0
36,949,B4,B2,-999.00,-999.00,0
37,1549,C1,B3,25.84,-98.43,1
37,1549,C1,B4,-999.00,-999.00,0
37,1549,B3,B2,-999.00,-999.00,0
37,1549,B3,B4,-999.00,-999.00,0
37,1549,C1,B2,-999.00,-999.00,0
37,1549,B4,B2,-999.00,-999.00,0
38,888,C1,B3,25.74,-101.96,1
38,888,C1,B4,17.82,-94.86,1
38,888,B3,B2,-999.00,-999.00,0
38,888,B3,B4,-999.00,-999.00,0
38,888,C1,B2,-999.00,-999.00,0
38,888,B4,B2,6.62,-89.12,1
39,651,C1,B3,25.81,-101.16,1
39,651,C1,B4,18.34,-95.20,1
39,651,B3,B2,18.29,-96.49,1
39,651,B3,B4,-999.00,-999.00,0
39,651,C1,B2,-999.00,-999.00,0
39,651,B4,B2,6.79,-73.82,1
40,432,C1,B3,25.81,-99.53,1
40,432,C1,B4,17.80,-90.36,1
40,432,B3,B2,19.45,-88.12,1
40,432,B3,B4,-999.00,-999.00,0
40,432,C1,B2,-999.00,-999.00,0
40,432,B4,B2,7.65,-76.33,1
41,661,C1,B3,25.98,-102.00,1
41,661,C1,B4,17.92,-87.35,1
41,661,B3,B2,-999.00,-999.00,0
41,661,B3,B4,-999.00,-999.00,0
41,661,C1,B2,-999.00,-999.00,0
41,661,B4,B2,8.93,-81.79,1
42,670,C1,B3,25.66,-103.24,1
42,670,C1,B4,18.22,-94.96,1
42,670,B3,B2,-999.00,-999.00,0
42,670,B3,B4,-999.00,-999.00,0
42,670,C1,B2,-999.00,-999.00,0
42,670,B4,B2,9.89,-97.65,1
43,560,C1,B3,25.85,-101.39,1
43,560,C1,B4,17.89,-88.60,1
43,560,B3,B2,-999.00,-999.00,0
43,560,B3,B4,-999.00,-999.00,0
43,560,C1,B2,-999.00,-999.00,0
43,560,B4,B2,9.53,-91.90,1
44,547,C1,B3,25.82,-100.78,1
44,547,C1,B4,17.84,-89.89,1
44,547,B3,B2,22.11,-102.42,1
44,547,B3,B4,-999.00,-999.00,0
44,547,C1,B2,-999.00,-999.00,0
44,547,B4,B2,10.91,-97.49,1
45,1358,C1,B3,25.82,-100.25,1
45,1358,C1,B4,17.81,-92.20,1
45,1358,B3,B2,-999.00,-999.00,0
45,1358,B3,B4,-999.00,-999.00,0
45,1358,C1,B2,-999.00,-999.00,0
45,1358,B4,B2,-999.00,-999.00,0
46,661,C1,B3,25.84,-103.93,1
46,661,C1,B4,17.91,-88.40,1
46,661,B3,B2,-999.00,-999.00,0
46,661,B3,B4,-999.00,-999.00,0
46,661,C1,B2,-999.00,-999.00,0
46,661,B4,B2,14.14,-99.51,1
47,436,C1,B3,25.80,-99.11,1
47,436,C1,B4,17.79,-91.83,1
47,436,B3,B2,-999.00,-999.00,0
47,436,B3,B4,-999.00,-999.00,0
47,436,C1,B2,-999.00,-999.00,0
47,436,B4,B2,14.16,-93.96,1
48,436,C1,B3,25.83,-102.65,1
48,436,C1,B4,17.87,-87.73,1
48,436,B3,B2,-999.00,-999.00,0
48,436,B3,B4,-999.00,-999.00,0
48,436,C1,B2,-999.00,-999.00,0
48,436,B4,B2,14.11,-99.19,1
49,326,C1,B3,25.82,-102.95,1
49,326,C1,B4,17.95,-89.23,1
49,326,B3,B2,-999.00,-999.00,0
49,326,B3,B4,-999.00,-999.00,0
49,326,C1,B2,-999.00,-999.00,0
49,326,B4,B2,14.20,-90.26,1
50,949,C1,B3,25.83,-103.09,1
50,949,C1,B4,17.92,-88.08,1
50,949,B3,B2,-999.00,-999.00,0
50,949,B3,B4,-999.00,-999.00,0
50,949,C1,B2,-999.00,-999.00,0
50,949,B4,B2,-999.00,-999.00,0
51,1179,C1,B3,25.83,-104.05,1
51,1179,C1,B4,-999.00,-999.00,0
51,1179,B3,B2,-999.00,-999.00,0
51,1179,B3,B4,-999.00,-999.00,0
51,1179,C1,B2,-999.00,-999.00,0
51,1179,B4,B2,-999.00,-999.00,0
52,122,C1,B3,25.83,-100.35,1
52,122,C1,B4,-999.00,-999.00,0
52,122,B3,B2,-999.00,-999.00,0
52,122,B3,B4,-999.00,-999.00,0
52,122,C1,B2,-999.00,-999.00,0
52,122,B4,B2,-999.00,-999.00,0
53,122,C1,B3,25.76,-100.44,1
53,122,C1,B4,-999.00,-999.00,0
53,122,B3,B2,-999.00,-999.00,0
53,122,B3,B4,-999.00,-999.00,0
53,122,C1,B2,-999.00,-999.00,0
53,122,B4,B2,-999.00,-999.00,0
54,122,C1,B3,25.81,-103.55,1
54,122,C1,B4,-999.00,-999.00,0
54,122,B3,B2,-999.00,-999.00,0
54,122,B3,B4,-999.00,-999.00,0
54,122,C1,B2,-999.00,-999.00,0
54,122,B4,B2,-999.00,-999.00,0
55,449,C1,B3,25.78,-103.81,1
55,449,C1,B4,-999.00,-999.00,0
55,449,B3,B2,-999.00,-999.00,0
55,449,B3,B4,-999.00,-999.00,0
55,449,C1,B2,-999.00,-999.00,0
55,449,B4,B2,-999.00,-999.00,0
56,122,C1,B3,25.78,-102.70,1
56,122,C1,B4,-999.00,-999.00,0
56,122,B3,B2,-999.00,-999.00,0
56,122,B3,B4,-999.00,-999.00,0
56,122,C1,B2,-999.00,-999.00,0
56,122,B4,B2,-999.00,-999.00,0
57,455,C1,B3,25.87,-103.25,1
57,455,C1,B4,-999.00,-999.00,0
57,455,B3,B2,-999.00,-999.00,0
57,455,B3,B4,-999.00,-999.00,0
57,455,C1,B2,-999.00,-999.00,0
57,455,B4,B2,-999.00,-999.00,0
58,122,C1,B3,25.79,-100.64,1
58,122,C1,B4,-999.00,-999.00,0
58,122,B3,B2,-999.00,-999.00,0
58,122,B3,B4,-999.00,-999.00,0
58,122,C1,B2,-999.00,-999.00,0
58,122,B4,B2,-999.00,-999.00,0
59,1000,C1,B3,25.81,-100.88,1
59,1000,C1,B4,-999.00,-999.00,0
59,1000,B3,B2,-999.00,-999.00,0
59,1000,B3,B4,-999.00,-999.00,0
59,1000,C1,B2,-999.00,-999.00,0
59,1000,B4,B2,-999.00,-999.00,0
60,1051,C1,B3,25.82,-99.97,1
60,1051,C1,B4,-999.00,-999.00,0
60,1051,B3,B2,-999.00,-999.00,0
60,1051,B3,B4,-999.00,-999.00,0
60,1051,C1,B2,8.97,-77.19,1
60,1051,B4,B2,-999.00,-999.00,0
61,200,C1,B3,25.81,-103.02,1
61,200,C1,B4,-999.00,-999.00,0
61,200,B3,B2,-999.00,-999.00,0
61,200,B3,B4,-999.00,-999.00,0
61,200,C1,B2,9.14,-74.24,1
61,200,B4,B2,-999.00,-999.00,0
62,965,C1,B3,25.80,-98.93,1
62,965,C1,B4,-999.00,-999.00,0
62,965,B3,B2,-999.00,-999.00,0
62,965,B3,B4,-999.00,-999.00,0
62,965,C1,B2,8.89,-73.81,1
62,965,B4,B2,-999.00,-999.00,0
63,200,C1,B3,25.87,-99.85,1
63,200,C1,B4,-999.00,-999.00,0
63,200,B3,B2,-999.00,-999.00,0
63,200,B3,B4,-999.00,-999.00,0
63,200,C1,B2,8.60,-84.86,1
63,200,B4,B2,-999.00,-999.00,0
64,616,C1,B3,25.83,-99.59,1
64,616,C1,B4,-999.00,-999.00,0
64,616,B3,B2,26.92,-95.47,1
64,616,B3,B4,-999.00,-999.00,0
64,616,C1,B2,9.21,-71.63,1
64,616,B4,B2,-999.00,-999.00,0
65,326,C1,B3,25.79,-102.77,1
65,326,C1,B4,-999.00,-999.00,0
65,326,B3,B2,26.95,-94.62,1
65,326,B3,B4,-999.00,-999.00,0
65,326,C1,B2,9.29,-74.13,1
65,326,B4,B2,-999.00,-999.00,0
66,326,C1,B3,25.86,-101.87,1
66,326,C1,B4,-999.00,-999.00,0
66,326,B3,B2,26.87,-94.60,1
66,326,B3,B4,-999.00,-999.00,0
66,326,C1,B2,9.10,-80.32,1
66,326,B4,B2,-999.00,-999.00,0
67,436,C1,B3,25.80,-100.09,1
67,436,C1,B4,-999.00,-999.00,0
67,436,B3,B2,27.00,-96.27,1
67,436,B3,B4,-999.00,-999.00,0
